5 5
(0,0)99788765(1,0)
(0,0)590011675(0,1)
(1,0)171864072(2,0)
(1,0)2131925610(1,1)
(2,0)171035632(3,0)
(2,0)317159276(2,1)
(3,0)963050649(4,0)
(3,0)602511920(3,1)
(4,0)1069979073(4,1)
(0,1)33661026(1,1)
(0,1)1919854381(0,2)
(1,1)2086105860(2,1)
(1,1)589806848(1,2)
(2,1)894416410(3,1)
(2,1)475191198(2,2)
(3,1)780437020(4,1)
(3,1)550050020(3,2)
(4,1)583787226(4,2)
(0,2)550277486(1,2)
(0,2)893281828(0,3)
(1,2)990569005(2,2)
(1,2)650366414(1,3)
(2,2)612872373(3,2)
(2,2)968873679(2,3)
(3,2)1764676460(4,2)
(3,2)163967331(3,3)
(4,2)2072834383(4,3)
(0,3)802348052(1,3)
(0,3)841258873(0,4)
(1,3)1025141346(2,3)
(1,3)2082417967(1,4)
(2,3)34723084(3,3)
(2,3)1392359727(2,4)
(3,3)1564223799(4,3)
(3,3)1009583308(3,4)
(4,3)351882361(4,4)
(0,4)1180618940(1,4)
(1,4)19252071(2,4)
(2,4)1314933010(3,4)
(3,4)103114365(4,4)
