10 10
(0,0)611911301(1,0)
(0,0)677741240(0,1)
(1,0)1039653884(2,0)
(1,0)516687479(1,1)
(2,0)115325623(3,0)
(2,0)807009856(2,1)
(3,0)2083069270(4,0)
(3,0)1224653905(3,1)
(4,0)922406371(5,0)
(4,0)1106860981(4,1)
(5,0)322411828(6,0)
(5,0)876420180(5,1)
(6,0)1356425747(7,0)
(6,0)1259609597(6,1)
(7,0)883344301(8,0)
(7,0)1318253490(7,1)
(8,0)1871801538(9,0)
(8,0)229978180(8,1)
(9,0)567764310(9,1)
(0,1)1440409294(1,1)
(0,1)1334753943(0,2)
(1,1)447440212(2,1)
(1,1)768869741(1,2)
(2,1)825732306(3,1)
(2,1)1147132415(2,2)
(3,1)1897413451(4,1)
(3,1)1813670413(3,2)
(4,1)1396963907(5,1)
(4,1)991129617(4,2)
(5,1)1065898046(6,1)
(5,1)1658754524(5,2)
(6,1)123182177(7,1)
(6,1)2074705148(6,2)
(7,1)966875384(8,1)
(7,1)1582585525(7,2)
(8,1)1697911148(9,1)
(8,1)930192033(8,2)
(9,1)44045642(9,2)
(0,2)657288481(1,2)
(0,2)865777656(0,3)
(1,2)1742197836(2,2)
(1,2)966452013(1,3)
(2,2)78577962(3,2)
(2,2)979700309(2,3)
(3,2)150470151(4,2)
(3,2)951139936(3,3)
(4,2)1181118116(5,2)
(4,2)961922264(4,3)
(5,2)1529686574(6,2)
(5,2)2022271690(5,3)
(6,2)1315197336(7,2)
(6,2)368388411(6,3)
(7,2)815828623(8,2)
(7,2)151072667(7,3)
(8,2)976804973(9,2)
(8,2)314846104(8,3)
(9,2)482015388(9,3)
(0,3)1967934590(1,3)
(0,3)64775907(0,4)
(1,3)1723530431(2,3)
(1,3)1878979296(1,4)
(2,3)1806200796(3,3)
(2,3)886348988(2,4)
(3,3)321450865(4,3)
(3,3)1846712609(3,4)
(4,3)629420994(5,3)
(4,3)625592532(4,4)
(5,3)669638174(6,3)
(5,3)2019362013(5,4)
(6,3)529166846(7,3)
(6,3)1495198650(6,4)
(7,3)1089912839(8,3)
(7,3)1636090187(7,4)
(8,3)1714668150(9,3)
(8,3)1508867155(8,4)
(9,3)2041052775(9,4)
(0,4)529106766(1,4)
(0,4)1659337307(0,5)
(1,4)1534125349(2,4)
(1,4)1074687243(1,5)
(2,4)1443075654(3,4)
(2,4)2058793340(2,5)
(3,4)62382359(4,4)
(3,4)701839037(3,5)
(4,4)1016685141(5,4)
(4,4)111420630(4,5)
(5,4)593436018(6,4)
(5,4)1039187332(5,5)
(6,4)859638275(7,4)
(6,4)1081461048(6,5)
(7,4)657507832(8,4)
(7,4)324931666(7,5)
(8,4)2131132462(9,4)
(8,4)1745987263(8,5)
(9,4)356736793(9,5)
(0,5)609241347(1,5)
(0,5)2067438129(0,6)
(1,5)1939316494(2,5)
(1,5)986157787(1,6)
(2,5)333872790(3,5)
(2,5)1278879521(2,6)
(3,5)767486061(4,5)
(3,5)320999693(3,6)
(4,5)1829866848(5,5)
(4,5)1423785629(4,6)
(5,5)1317354756(6,5)
(5,5)334670563(5,6)
(6,5)863777329(7,5)
(6,5)1341720507(6,6)
(7,5)728362208(8,5)
(7,5)244558351(7,6)
(8,5)1687634005(9,5)
(8,5)775087021(8,6)
(9,5)1430201246(9,6)
(0,6)1799054635(1,6)
(0,6)837469380(0,7)
(1,6)1876656712(2,6)
(1,6)299402739(1,7)
(2,6)1380863788(3,6)
(2,6)245007006(2,7)
(3,6)569938672(4,6)
(3,6)588811339(3,7)
(4,6)187314955(5,6)
(4,6)2038371620(4,7)
(5,6)247624765(6,6)
(5,6)553587487(5,7)
(6,6)1162828834(7,6)
(6,6)107269436(6,7)
(7,6)2046585930(8,6)
(7,6)1233782552(7,7)
(8,6)1567655342(9,6)
(8,6)294224707(8,7)
(9,6)220101975(9,7)
(0,7)843957323(1,7)
(0,7)1061710768(0,8)
(1,7)1396381331(2,7)
(1,7)2049968824(1,8)
(2,7)1244205683(3,7)
(2,7)13828431(2,8)
(3,7)258386782(4,7)
(3,7)112675012(3,8)
(4,7)887762033(5,7)
(4,7)1972567892(4,8)
(5,7)1255285490(6,7)
(5,7)1946020788(5,8)
(6,7)1597591775(7,7)
(6,7)1725231413(6,8)
(7,7)1454404478(8,7)
(7,7)1554688229(7,8)
(8,7)788068369(9,7)
(8,7)1842598781(8,8)
(9,7)2043215817(9,8)
(0,8)678956341(1,8)
(0,8)265053806(0,9)
(1,8)818641293(2,8)
(1,8)83047124(1,9)
(2,8)190316560(3,8)
(2,8)926581106(2,9)
(3,8)12880011(4,8)
(3,8)1981470127(3,9)
(4,8)128211186(5,8)
(4,8)89418843(4,9)
(5,8)309520818(6,8)
(5,8)1580535353(5,9)
(6,8)277009029(7,8)
(6,8)1189921955(6,9)
(7,8)438819638(8,8)
(7,8)212005994(7,9)
(8,8)1456211678(9,8)
(8,8)290837460(8,9)
(9,8)551494651(9,9)
(0,9)549224243(1,9)
(1,9)1281295922(2,9)
(2,9)1439256684(3,9)
(3,9)347761383(4,9)
(4,9)389097764(5,9)
(5,9)1017004450(6,9)
(6,9)1945353158(7,9)
(7,9)1943785993(8,9)
(8,9)323925280(9,9)
