500 10
(0,0)99788765(1,0)
(0,0)590011675(0,1)
(1,0)171864072(2,0)
(1,0)2131925610(1,1)
(2,0)171035632(3,0)
(2,0)317159276(2,1)
(3,0)963050649(4,0)
(3,0)602511920(3,1)
(4,0)1919854381(5,0)
(4,0)1069979073(4,1)
(5,0)589806848(6,0)
(5,0)33661026(5,1)
(6,0)475191198(7,0)
(6,0)2086105860(6,1)
(7,0)550050020(8,0)
(7,0)894416410(7,1)
(8,0)583787226(9,0)
(8,0)780437020(8,1)
(9,0)550277486(10,0)
(9,0)893281828(9,1)
(10,0)990569005(11,0)
(10,0)650366414(10,1)
(11,0)612872373(12,0)
(11,0)968873679(11,1)
(12,0)1764676460(13,0)
(12,0)163967331(12,1)
(13,0)841258873(14,0)
(13,0)2072834383(13,1)
(14,0)2082417967(15,0)
(14,0)802348052(14,1)
(15,0)1392359727(16,0)
(15,0)1025141346(15,1)
(16,0)1009583308(17,0)
(16,0)34723084(16,1)
(17,0)351882361(18,0)
(17,0)1564223799(17,1)
(18,0)19252071(19,0)
(18,0)1180618940(18,1)
(19,0)103114365(20,0)
(19,0)1314933010(19,1)
(20,0)1348594037(21,0)
(20,0)1939106453(20,1)
(21,0)1877728665(22,0)
(21,0)692921213(21,1)
(22,0)1587337623(23,0)
(22,0)1823785235(22,1)
(23,0)456738607(24,0)
(23,0)280295037(23,1)
(24,0)1173576865(25,0)
(24,0)23641201(24,1)
(25,0)674007615(26,0)
(25,0)1007016093(25,1)
(26,0)1975889773(27,0)
(26,0)16662222(26,1)
(27,0)180629553(28,0)
(27,0)1286879988(27,1)
(28,0)1212230723(29,0)
(28,0)1593082585(28,1)
(29,0)247946989(30,0)
(29,0)1021888427(29,1)
(30,0)2047029773(31,0)
(30,0)1147165042(30,1)
(31,0)1181888127(32,0)
(31,0)1640306716(31,1)
(32,0)1057046868(33,0)
(32,0)909129433(32,1)
(33,0)2089748373(34,0)
(33,0)1533770488(33,1)
(34,0)701219850(35,0)
(34,0)1076298939(34,1)
(35,0)867921744(36,0)
(35,0)45379090(35,1)
(36,0)738300303(37,0)
(36,0)2049813887(36,1)
(37,0)1726115474(38,0)
(37,0)598166761(37,1)
(38,0)878461798(39,0)
(38,0)178154278(38,1)
(39,0)201795479(40,0)
(39,0)35370433(39,1)
(40,0)1042386527(41,0)
(40,0)2052038663(40,1)
(41,0)2068700886(42,0)
(41,0)875803094(41,1)
(42,0)15199434(43,0)
(42,0)870792652(42,1)
(43,0)316391589(44,0)
(43,0)101846791(43,1)
(44,0)1123735218(45,0)
(44,0)1227430158(44,1)
(45,0)227111552(46,0)
(45,0)564338578(45,1)
(46,0)57161646(47,0)
(46,0)1023281343(46,1)
(47,0)1932410776(48,0)
(47,0)1408999679(47,1)
(48,0)795286519(49,0)
(48,0)1114208514(48,1)
(49,0)43023806(50,0)
(49,0)1874675501(49,1)
(50,0)1920054591(51,0)
(50,0)1496506370(50,1)
(51,0)1398836609(52,0)
(51,0)910945550(51,1)
(52,0)1509112312(53,0)
(52,0)510871246(52,1)
(53,0)689025524(54,0)
(53,0)977468436(53,1)
(54,0)1012838869(55,0)
(54,0)240090462(54,1)
(55,0)144645478(56,0)
(55,0)890821003(55,1)
(56,0)1766624097(57,0)
(56,0)2055225396(56,1)
(57,0)778534400(58,0)
(57,0)65862716(57,1)
(58,0)167709507(59,0)
(58,0)1781823532(58,1)
(59,0)861770042(60,0)
(59,0)1094925989(59,1)
(60,0)1659264567(61,0)
(60,0)1291444726(60,1)
(61,0)167242421(62,0)
(61,0)1088881594(61,1)
(62,0)350397626(63,0)
(62,0)1716426214(62,1)
(63,0)683151080(64,0)
(63,0)2099653198(63,1)
(64,0)1826845051(65,0)
(64,0)1145684145(64,1)
(65,0)494706867(66,0)
(65,0)726174886(65,1)
(66,0)1637120437(67,0)
(66,0)1599415995(66,1)
(67,0)2110287241(68,0)
(67,0)1893543477(67,1)
(68,0)723528265(69,0)
(68,0)998749101(68,1)
(69,0)1238839563(70,0)
(69,0)651829118(69,1)
(70,0)1542650121(71,0)
(70,0)1736367134(70,1)
(71,0)1644108883(72,0)
(71,0)1383485041(71,1)
(72,0)1449347757(73,0)
(72,0)1161790571(72,1)
(73,0)796130455(74,0)
(73,0)275159635(73,1)
(74,0)1370085625(75,0)
(74,0)1617057265(74,1)
(75,0)761018343(76,0)
(75,0)1657900497(75,1)
(76,0)599298443(77,0)
(76,0)881866544(76,1)
(77,0)450809110(78,0)
(77,0)928260764(77,1)
(78,0)880430314(79,0)
(78,0)949696069(78,1)
(79,0)2095380215(80,0)
(79,0)1133960191(79,1)
(80,0)1860135077(81,0)
(80,0)559791718(80,1)
(81,0)11724065(82,0)
(81,0)442603434(81,1)
(82,0)188663263(83,0)
(82,0)1349771866(82,1)
(83,0)201037319(84,0)
(83,0)2122011306(83,1)
(84,0)626356776(85,0)
(84,0)912191528(84,1)
(85,0)501075015(86,0)
(85,0)1439876883(85,1)
(86,0)675878276(87,0)
(86,0)21523250(86,1)
(87,0)1183313821(88,0)
(87,0)2145183898(87,1)
(88,0)272859885(89,0)
(88,0)2125226034(88,1)
(89,0)1594799651(90,0)
(89,0)1979444276(89,1)
(90,0)1489861125(91,0)
(90,0)1642945510(90,1)
(91,0)377328407(92,0)
(91,0)208334346(91,1)
(92,0)1136595110(93,0)
(92,0)2089159568(92,1)
(93,0)891371990(94,0)
(93,0)828137517(93,1)
