10 5
(0,0)846930886(1,0)
(0,0)1804289383(0,1)
(1,0)1714636915(2,0)
(1,0)1681692777(1,1)
(2,0)424238335(3,0)
(2,0)1957747793(2,1)
(3,0)1649760492(4,0)
(3,0)719885386(3,1)
(4,0)1189641421(5,0)
(4,0)596516649(4,1)
(5,0)1350490027(6,0)
(5,0)1025202362(5,1)
(6,0)1102520059(7,0)
(6,0)783368690(6,1)
(7,0)1967513926(8,0)
(7,0)2044897763(7,1)
(8,0)1540383426(9,0)
(8,0)1365180540(8,1)
(9,0)304089172(9,1)
(0,1)35005211(1,1)
(0,1)1303455736(0,2)
(1,1)294702567(2,1)
(1,1)521595368(1,2)
(2,1)336465782(3,1)
(2,1)1726956429(2,2)
(3,1)278722862(4,1)
(3,1)861021530(3,2)
(4,1)2145174067(5,1)
(4,1)233665123(4,2)
(5,1)1101513929(6,1)
(5,1)468703135(5,2)
(6,1)1315634022(7,1)
(6,1)1801979802(6,2)
(7,1)1369133069(8,1)
(7,1)635723058(7,2)
(8,1)1059961393(9,1)
(8,1)1125898167(8,2)
(9,1)2089018456(9,2)
(0,2)1656478042(1,2)
(0,2)628175011(0,3)
(1,2)1653377373(2,2)
(1,2)1131176229(1,3)
(2,2)1914544919(3,2)
(2,2)859484421(2,3)
(3,2)756898537(4,2)
(3,2)608413784(3,3)
(4,2)1973594324(5,2)
(4,2)1734575198(4,3)
(5,2)2038664370(6,2)
(5,2)149798315(5,3)
(6,2)184803526(7,2)
(6,2)1129566413(6,3)
(7,2)1424268980(8,2)
(7,2)412776091(7,3)
(8,2)749241873(9,2)
(8,2)1911759956(8,3)
(9,2)137806862(9,3)
(0,3)982906996(1,3)
(0,3)42999170(0,4)
(1,3)511702305(2,3)
(1,3)135497281(1,4)
(2,3)1937477084(3,3)
(2,3)2084420925(2,4)
(3,3)572660336(4,3)
(3,3)1827336327(3,4)
(4,3)805750846(5,3)
(4,3)1159126505(4,4)
(5,3)1100661313(6,3)
(5,3)1632621729(5,4)
(6,3)1141616124(7,3)
(6,3)1433925857(6,4)
(7,3)939819582(8,3)
(7,3)84353895(7,4)
(8,3)1998898814(9,3)
(8,3)2001100545(8,4)
(9,3)1548233367(9,4)
(0,4)610515434(1,4)
(1,4)1585990364(2,4)
(2,4)1374344043(3,4)
(3,4)760313750(4,4)
(4,4)1477171087(5,4)
(5,4)356426808(6,4)
(6,4)945117276(7,4)
(7,4)1889947178(8,4)
(8,4)1780695788(9,4)
