50 10
(0,0)846930886(1,0)
(0,0)1804289383(0,1)
(1,0)1714636915(2,0)
(1,0)1681692777(1,1)
(2,0)424238335(3,0)
(2,0)1957747793(2,1)
(3,0)1649760492(4,0)
(3,0)719885386(3,1)
(4,0)1189641421(5,0)
(4,0)596516649(4,1)
(5,0)1350490027(6,0)
(5,0)1025202362(5,1)
(6,0)1102520059(7,0)
(6,0)783368690(6,1)
(7,0)1967513926(8,0)
(7,0)2044897763(7,1)
(8,0)1540383426(9,0)
(8,0)1365180540(8,1)
(9,0)1303455736(10,0)
(9,0)304089172(9,1)
(10,0)521595368(11,0)
(10,0)35005211(10,1)
(11,0)1726956429(12,0)
(11,0)294702567(11,1)
(12,0)861021530(13,0)
(12,0)336465782(12,1)
(13,0)233665123(14,0)
(13,0)278722862(13,1)
(14,0)468703135(15,0)
(14,0)2145174067(14,1)
(15,0)1801979802(16,0)
(15,0)1101513929(15,1)
(16,0)635723058(17,0)
(16,0)1315634022(16,1)
(17,0)1125898167(18,0)
(17,0)1369133069(17,1)
(18,0)2089018456(19,0)
(18,0)1059961393(18,1)
(19,0)1656478042(20,0)
(19,0)628175011(19,1)
(20,0)1653377373(21,0)
(20,0)1131176229(20,1)
(21,0)1914544919(22,0)
(21,0)859484421(21,1)
(22,0)756898537(23,0)
(22,0)608413784(22,1)
(23,0)1973594324(24,0)
(23,0)1734575198(23,1)
(24,0)2038664370(25,0)
(24,0)149798315(24,1)
(25,0)184803526(26,0)
(25,0)1129566413(25,1)
(26,0)1424268980(27,0)
(26,0)412776091(26,1)
(27,0)749241873(28,0)
(27,0)1911759956(27,1)
(28,0)42999170(29,0)
(28,0)137806862(28,1)
(29,0)135497281(30,0)
(29,0)982906996(29,1)
(30,0)2084420925(31,0)
(30,0)511702305(30,1)
(31,0)1827336327(32,0)
(31,0)1937477084(31,1)
(32,0)1159126505(33,0)
(32,0)572660336(32,1)
(33,0)1632621729(34,0)
(33,0)805750846(33,1)
(34,0)1433925857(35,0)
(34,0)1100661313(34,1)
(35,0)84353895(36,0)
(35,0)1141616124(35,1)
(36,0)2001100545(37,0)
(36,0)939819582(36,1)
(37,0)1548233367(38,0)
(37,0)1998898814(37,1)
(38,0)1585990364(39,0)
(38,0)610515434(38,1)
(39,0)760313750(40,0)
(39,0)1374344043(39,1)
(40,0)356426808(41,0)
(40,0)1477171087(40,1)
(41,0)1889947178(42,0)
(41,0)945117276(41,1)
(42,0)709393584(43,0)
(42,0)1780695788(42,1)
(43,0)1918502651(44,0)
(43,0)491705403(43,1)
(44,0)1474612399(45,0)
(44,0)752392754(44,1)
(45,0)1264095060(46,0)
(45,0)2053999932(45,1)
(46,0)1843993368(47,0)
(46,0)1411549676(46,1)
(47,0)1984210012(48,0)
(47,0)943947739(47,1)
(48,0)1749698586(49,0)
(48,0)855636226(48,1)
(49,0)1469348094(49,1)
(0,1)1036140795(1,1)
(0,1)1956297539(0,2)
(1,1)2040651434(2,1)
(1,1)463480570(1,2)
(2,1)317097467(3,1)
(2,1)1975960378(2,2)
(3,1)1376710097(4,1)
(3,1)1892066601(3,2)
(4,1)1330573317(5,1)
(4,1)927612902(4,2)
(5,1)1687926652(6,1)
(5,1)603570492(5,2)
(6,1)959997301(7,1)
(6,1)660260756(6,2)
(7,1)402724286(8,1)
(7,1)485560280(7,2)
(8,1)1194953865(9,1)
(8,1)593209441(8,2)
(9,1)364228444(10,1)
(9,1)894429689(9,2)
(10,1)221558440(11,1)
(10,1)1947346619(10,2)
(11,1)1063958031(12,1)
(11,1)270744729(11,2)
(12,1)2114738097(13,1)
(12,1)1633108117(12,2)
(13,1)1469834481(14,1)
(13,1)2007905771(13,2)
(14,1)1610120709(15,1)
(14,1)822890675(14,2)
(15,1)631704567(16,1)
(15,1)791698927(15,2)
(16,1)1255179497(17,1)
(16,1)498777856(16,2)
(17,1)327254586(18,1)
(17,1)524872353(17,2)
(18,1)269455306(19,1)
(18,1)1572276965(18,2)
(19,1)352406219(20,1)
(19,1)1703964683(19,2)
(20,1)160051528(21,1)
(20,1)1600028624(20,2)
(21,1)112805732(22,1)
(21,1)2040332871(21,2)
(22,1)378409503(23,1)
(22,1)1120048829(22,2)
(23,1)1713258270(24,1)
(23,1)515530019(23,2)
(24,1)1409959708(25,1)
(24,1)1573363368(24,2)
(25,1)1373226340(26,1)
(25,1)2077486715(25,2)
(26,1)200747796(27,1)
(26,1)1631518149(26,2)
(27,1)1117142618(28,1)
(27,1)289700723(27,2)
(28,1)150122846(29,1)
(28,1)168002245(28,2)
(29,1)990892921(30,1)
(29,1)439493451(29,2)
(30,1)1231192379(31,1)
(30,1)1760243555(30,2)
(31,1)111537764(32,1)
(31,1)1622597488(31,2)
(32,1)2147469841(33,1)
(32,1)338888228(32,2)
(33,1)1911165193(34,1)
(33,1)438792350(33,2)
(34,1)2142757034(35,1)
(34,1)269441500(34,2)
(35,1)1869470124(36,1)
(35,1)116087764(35,2)
(36,1)8936987(37,1)
(36,1)155324914(36,2)
(37,1)1275373743(38,1)
(37,1)1982275856(37,2)
(38,1)350322227(39,1)
(38,1)387346491(38,2)
(39,1)1960709859(40,1)
(39,1)841148365(39,2)
(40,1)771151432(41,1)
(40,1)1760281936(40,2)
